CropSeqID	startDay	endDay	FOMCStoredStart	HUMCStoredStart	ROMCStoredStart	BiocharCStoredStart	FOMnStoredStart	HUMnStoredStart	ROMnStoredStart	FOMC_InputThisCrop	HUMC_InputThisCrop	BiocharC_InputThisCrop	CO2Emission	balance	FOMCStoredEnd	HUMCStoredEnd	ROMCStoredEnd	BiocharCStoredEnd	SoilOrganicCarbon	FOMnStoredEnd	HUMnStoredEnd	ROMnStoredEnd	Total_soil_N	FOMNInput	HUMNInput	Nmin	Org_N_leached	NStart	Nend	FOMnmineralised
CropSeqID	day	day	MgC/ha	MgC/ha	MgC/ha	MgC/ha	MgN/ha	MgN/ha	MgN/ha	MgC/ha/period	MgC/ha/period	MgC/ha/period	MgC/ha/period	MgC/ha/period	MgC/ha	MgC/ha	MgC/ha	MgC/ha	MgC/ha	MgN/ha	MgN/ha	MgN/ha	MgN/ha	MgN/ha/period	MgN/ha/period	MgN/ha/period	MgN/ha/period	MgN/ha	MgN/ha	MgN/ha/period
1	6890	7254	8.01027389512299E-81	3722.85678756535	77834.2404878915	0	2.20589792436586E-39	310.238065630446	6486.18670732429	0	0	0	113.940073519854	-1.45519152283669E-10	1.55597077528331E-81	3632.91722268454	77810.2399792526	0	81443.1572019371	9.8418402445393E-40	302.743101890378	6484.18666493771	6786.92976682809	0	0	9.49500612664269	0	6796.42477295474	6786.92976682809	0
1	7255	7619	1.55597077528331E-81	3632.91722268454	77810.2399792526	0	9.8418402445393E-40	302.743101890378	6484.18666493771	0	0	0	111.800770480621	-2.91038304567337E-11	3.0224186537332E-82	3545.14977394258	77786.2066575139	0	81331.3564314565	4.3910364075794E-40	295.429147828549	6482.18388812616	6777.61303595471	0	0	9.31673087338277	0	6786.92976682809	6777.61303595471	0
1	7620	7984	3.0224186537332E-82	3545.14977394258	77786.2066575139	0	4.3910364075794E-40	295.429147828549	6482.18388812616	0	0	0	109.712905520427	-1.45519152283669E-10	5.87093073943787E-83	3459.50200946584	77762.1415164704	0	81221.6435259362	1.95910448725419E-40	288.291834122153	6480.17845970587	6768.47029382802	0	0	9.14274212669079	0	6777.61303595471	6768.47029382802	0
1	7985	8349	5.87093073943787E-83	3459.50200946584	77762.1415164704	0	1.95910448725419E-40	288.291834122153	6480.17845970587	0	0	0	107.675238034861	8.73114913702011E-11	1.14040333108529E-83	3375.9227620215	77738.0455258798	0	81113.9682879013	8.74073596999567E-41	281.326896835125	6478.17046048998	6759.49735732511	0	0	8.97293650291158	0	6768.47029382802	6759.49735732511	0
1	8350	8714	1.14040333108529E-83	3375.9227620215	77738.0455258798	0	8.74073596999567E-41	281.326896835125	6478.17046048998	0	0	0	105.686557306247	0	2.21518098071021E-84	3294.36209855187	77713.9196320432	0	81008.281730595	3.8997633325957E-41	274.530174879322	6476.15996933693	6750.69014421625	0	0	8.80721310885474	0	6759.49735732511	6750.69014421625	0
1	8715	9079	2.21518098071021E-84	3294.36209855187	77713.9196320432	0	3.8997633325957E-41	274.530174879322	6476.15996933693	0	0	0	103.745681784548	-4.36557456851006E-11	4.302879639702E-85	3214.77129044129	77689.7647583692	0	80904.5360488105	1.73991629168943E-41	267.897607536774	6474.14706319744	6742.04467073421	0	0	8.64547348204178	0	6750.69014421625	6742.04467073421	0
1	9080	9444	4.302879639702E-85	3214.77129044129	77689.7647583692	0	1.73991629168943E-41	267.897607536774	6474.14706319744	0	0	0	101.851458386723	5.82076609134674E-11	8.35811725537781E-86	3137.10278449794	77665.5818059258	0	80802.6845904237	7.76279856537704E-42	261.425232041495	6472.13181716048	6733.55704920198	0	0	8.48762153223197	0	6742.04467073421	6733.55704920198	0
1	9445	9809	8.35811725537781E-86	3137.10278449794	77665.5818059258	0	7.76279856537704E-42	261.425232041495	6472.13181716048	0	0	0	100.00276181138	-1.16415321826935E-10	1.6235176957849E-86	3061.31017463351	77641.371653979	0	80702.6818286125	3.46344379234208E-42	255.109181219459	6470.11430449825	6725.22348571771	0	0	8.33356348427242	0	6733.55704920198	6725.22348571771	0
1	9810	10174	1.6235176957849E-86	3061.31017463351	77641.371653979	0	3.46344379234208E-42	255.109181219459	6470.11430449825	0	0	0	98.1984938713218	0	3.15358780069192E-87	2987.34817422399	77617.1351605172	0	80604.4833347411	1.54524675771492E-42	248.945681185332	6468.09459670976	6717.0402778951	0	0	8.18320782261071	0	6725.22348571771	6717.0402778951	0
1	10175	10539	3.15358780069192E-87	2987.34817422399	77617.1351605172	0	1.54524675771492E-42	248.945681185332	6468.09459670976	0	0	0	96.4375828409283	4.36557456851006E-11	6.12565010853733E-88	2915.17258913525	77592.8731627649	0	80508.0457519002	6.89425611973108E-43	242.931049094604	6466.07276356375	6709.00381265835	0	0	8.03646523674615	0	6717.0402778951	6709.00381265835	0
1	10540	10904	6.12565010853733E-88	2915.17258913525	77592.8731627649	0	6.89425611973108E-43	242.931049094604	6466.07276356375	0	0	0	94.7189828196779	-5.82076609134674E-11	1.18986812699222E-88	2844.74029139742	77568.5864776832	0	80413.3267690806	3.07593295944695E-43	237.061690949785	6464.04887314026	6701.11056409005	0	0	7.89324856830171	0	6709.00381265835	6701.11056409005	0
1	10905	11269	1.18986812699222E-88	2844.74029139742	77568.5864776832	0	3.07593295944695E-43	237.061690949785	6464.04887314026	0	0	0	93.0416731114163	1.45519152283669E-11	2.31123914715178E-89	2776.00919351253	77544.2759024566	0	80320.2850959691	1.37235415951556E-43	231.334099459377	6462.02299187138	6693.35709133076	0	0	7.75347275928561	0	6701.11056409005	6693.35709133076	0
1	11270	11634	2.31123914715178E-89	2776.00919351253	77544.2759024566	0	1.37235415951556E-43	231.334099459377	6462.02299187138	0	0	0	91.4046576173207	1.01863406598568E-10	4.48942138449099E-90	2708.93822338017	77519.9422149715	0	80228.8804383517	6.12287551251301E-44	225.744851948348	6459.99518458096	6685.74003652931	0	0	7.61705480145338	0	6693.35709133076	6685.74003652931	0
1	11635	11999	4.48942138449099E-90	2708.93822338017	77519.9422149715	0	6.12287551251301E-44	225.744851948348	6459.99518458096	0	0	0	89.8069642447492	0	8.72037802396045E-91	2643.48729982658	77495.5861742804	0	80139.073474107	2.73177263406816E-44	220.290608318882	6457.96551452337	6678.25612284225	0	0	7.48391368706143	0	6685.74003652931	6678.25612284225	0
1	12000	12364	8.72037802396045E-91	2643.48729982658	77495.5861742804	0	2.73177263406816E-44	220.290608318882	6457.96551452337	0	0	0	88.2476443292169	1.16415321826935E-10	1.69386864535944E-91	2579.61730872224	77471.2085210554	0	80050.8258297776	1.21880315152324E-44	214.968109060187	6455.93404342128	6670.90215248147	0	0	7.35397036077757	0	6678.25612284225	6670.90215248147	0
1	12365	12729	1.69386864535944E-91	2579.61730872224	77471.2085210554	0	1.21880315152324E-44	214.968109060187	6455.93404342128	0	0	0	86.725772071004	2.91038304567337E-11	3.29021019148347E-92	2517.2900796743	77446.8099780323	0	79964.1000577066	5.43779071664539E-45	209.774173306192	6453.90083150269	6663.67500480888	0	0	7.2271476725864	0	6670.90215248147	6663.67500480888	0
1	12730	13094	3.29021019148347E-92	2517.2900796743	77446.8099780323	0	5.43779071664539E-45	209.774173306192	6453.90083150269	0	0	0	85.2404439845583	-1.45519152283669E-11	6.39097434816237E-93	2456.4683632798	77422.3912504422	0	79878.8596137221	2.42611462169973E-45	204.705696939984	6451.86593753685	6656.57163447684	0	0	7.10337033204542	0	6663.67500480888	6656.57163447684	0
1	13095	13459	6.39097434816237E-93	2456.4683632798	77422.3912504422	0	2.42611462169973E-45	204.705696939984	6451.86593753685	0	0	0	83.7907783622156	-1.01863406598568E-10	1.24139514192394E-93	2397.11580892627	77397.9530264337	0	79795.0688353599	1.08243057500822E-45	199.759650743856	6449.82941886947	6649.58906961333	0	0	6.98256486350965	0	6656.57163447684	6649.58906961333	0
1	13460	13824	1.24139514192394E-93	2397.11580892627	77397.9530264337	0	1.08243057500822E-45	199.759650743856	6449.82941886947	0	0	0	82.3759147492365	1.45519152283669E-11	2.41130731059492E-94	2339.1969431265	77373.4959774842	0	79712.6929206107	4.82935020848132E-46	194.933078593875	6447.79133145702	6642.72441005089	0	0	6.86465956243774	0	6649.58906961333	6642.72441005089	0
1	13825	14189	2.41130731059492E-94	2339.1969431265	77373.4959774842	0	4.82935020848132E-46	194.933078593875	6447.79133145702	0	0	0	80.9950134330814	-4.36557456851006E-11	4.68376024508143E-95	2282.67714837489	77349.0207588028	0	79631.6979071776	2.154652639605E-46	190.223095697907	6445.75172990023	6635.97482559814	0	0	6.74958445275388	0	6642.72441005089	6635.97482559814	0
1	14190	14554	4.68376024508143E-95	2282.67714837489	77349.0207588028	0	2.154652639605E-46	190.223095697907	6445.75172990023	0	0	0	79.6472549435348	1.01863406598568E-10	9.09779900890128E-96	2227.52264251261	77324.5280097214	0	79552.050652234	9.6131507146761E-47	185.626886876051	6443.71066747678	6629.33755435283	0	0	6.63727124530215	0	6635.97482559814	6629.33755435283	0
1	14555	14919	9.09779900890128E-96	2227.52264251261	77324.5280097214	0	9.6131507146761E-47	185.626886876051	6443.71066747678	0	0	0	78.3318395659896	7.27595761418343E-11	1.76716713053363E-96	2173.70045858939	77300.0183540786	0	79473.7188126679	4.28898136930206E-47	181.141704882449	6441.66819617321	6622.80990105566	0	0	6.52765329717204	0	6629.33755435283	6622.80990105566	0
1	14920	15284	1.76716713053363E-96	2173.70045858939	77300.0183540786	0	4.28898136930206E-47	181.141704882449	6441.66819617321	0	0	0	77.0479868655571	4.36557456851006E-11	3.43256312423314E-97	2121.1784252102	77275.4924005921	0	79396.6708258023	1.91356180724345E-47	176.764868767517	6439.62436671601	6616.38923548353	0	0	6.42066557213366	0	6622.80990105566	6616.38923548353	0
1	15285	15649	3.43256312423314E-97	2121.1784252102	77275.4924005921	0	1.91356180724345E-47	176.764868767517	6439.62436671601	0	0	0	75.7949352230356	0	6.66743937844686E-98	2069.92514735492	77250.9507432244	0	79320.8758905793	8.53750080994461E-48	172.493762279576	6437.57922860203	6610.07299088161	0	0	6.31624460191961	0	6616.38923548353	6610.07299088161	0
1	15650	16014	6.66743937844686E-98	2069.92514735492	77250.9507432244	0	8.53750080994461E-48	172.493762279576	6437.57922860203	0	0	0	74.5719413820559	1.45519152283669E-11	1.29508796848625E-98	2019.90998765981	77226.3939615374	0	79246.3039491972	3.80906999483281E-48	168.325832304984	6435.53283012812	6603.8586624331	0	0	6.21432844850642	0	6610.07299088161	6603.8586624331	0
1	16015	16379	1.29508796848625E-98	2019.90998765981	77226.3939615374	0	3.80906999483281E-48	168.325832304984	6435.53283012812	0	0	0	73.3782800069497	-1.45519152283669E-11	2.51558574787225E-99	1971.10304814968	77201.8226210406	0	79172.9256691903	1.69944487968346E-48	164.258587345807	6433.48521842005	6597.74380576586	0	0	6.11485666724457	0	6603.8586624331	6597.74380576586	0
