CropSeq	crop_no	day	precip	irrigation	evap	transpire	drainage	waterInSoil	plantwaterInSoil	droughtFactorPlant	droughtFactorSoil	LAI	NO3-N	Canopy
1	99	69	0	0	0.24	0	0.00380643815446405	105.429987610148	5.24269417957128	0.0792591232573771	0	0	0.000164371885557441	0
1	99	70	0	0	0.24	0	0.000228386289268911	105.189759223859	5.00269417957128	0.121408789602458	0	0	1.00224042460141E-05	0
1	99	71	12.9032258064516	0	0.24	0	10.5784063990463	107.274578631265	6.41231073509852	0	0	0	0.461459622621326	0
1	99	72	0	0	0.24	0	1.05734394569491	105.97723468557	5.72269418004306	0	0	0	0.0427187098242788	0
1	99	73	0	0	0.24	0	0.0634406367416979	105.673794048828	5.48269418004306	0.0371094568294398	0	0	0.00258297359201436	0
1	99	74	0	0	0.24	0	0.00380643820450388	105.429987610623	5.24269418004306	0.0792591231745212	0	0	0.000157537056128617	0
1	99	75	0	0	0.24	0	0.000228386292267828	105.189759224331	5.00269418004306	0.121408789519603	0	0	9.611392774147E-06	0
1	99	76	12.9032258064516	0	0.24	0	10.5784063994633	107.274578631319	6.41231073512683	0	0	0	0.442792387536929	0
1	99	77	0	0	0.24	0	1.05734394574495	105.977234685575	5.72269418004476	0	0	0	0.0410162662306	0
1	99	78	0	0	0.24	0	0.0634406367446968	105.67379404883	5.48269418004476	0.0371094568291415	0	0	0.00248155571592901	0
1	99	79	0	0	0.46	0	0.00380643820468421	105.209987610625	5.02269418004476	0.117896317323881	0	0	0.000151758246287577	0
1	99	80	0	0	0.46	0	0.000228386292281186	104.749759224333	4.56269418004476	0.19868317781862	0	0	9.28367395676335E-06	0
1	99	81	0	0	0.46	0	1.370317753981E-05	104.289745521155	4.10269418004476	0.279470038313359	0	0	5.67823096235087E-07	0
1	99	82	0	0	0.46	0	8.22190655327404E-07	103.829744698965	3.64269418004476	0.360256898808099	0	0	3.47233534233331E-08	0
1	99	83	13.1970046082949	0	0.46	0	9.44188769492747	107.124861612332	6.33513746323753	0	0	0	0.392090120496688	0
1	99	84	0	0	0.46	0	0.726570520431412	105.938291091901	5.7048637837314	0	0	0	0.0282565559407295	0
1	99	85	0	0	0.46	0	0.0435942312258877	105.434696860675	5.2448637837314	0.0788780895430019	0	0	0.00171807373193988	0
1	99	86	0	0	0.46	0	0.00261565387355219	104.972081206801	4.7848637837314	0.159664950037741	0	0	0.000105078806057046	0
1	99	87	0	0	0.46	0	0.000156939232410593	104.511924267569	4.3248637837314	0.24045181053248	0	0	6.427721651725E-06	0
1	99	88	0	0	0.46	0	9.41635394383411E-06	104.051914851215	3.8648637837314	0.32123867102722	0	0	3.93116537465241E-07	0
1	99	89	0	0	0.46	0	5.64981233424078E-07	103.591914286234	3.4048637837314	0.402025531521959	0	0	2.40381888886134E-08	0
1	99	90	11.25	0	0.46	0	7.51136746942302	106.870546816811	6.20404736296103	0	0	0	0.314245690656681	0
1	99	91	0	0	0.46	0	0.49490809429683	105.915638722514	5.69699837771481	0	0	0	0.0197201212979445	0
1	99	92	0	0	0.46	0	0.0296944856578074	105.425944236856	5.23699837771481	0.0802594405399513	0	0	0.00120104139395852	0
1	99	93	0	0	0.46	0	0.00178166913946924	104.964162567717	4.77699837771481	0.161046301034691	0	0	7.34374111413181E-05	0
1	99	94	0	0	0.46	0	0.000106900148368823	104.504055667568	4.31699837771481	0.24183316152943	0	0	4.49055090289588E-06	0
1	99	95	0	0	0.46	0	6.41400890373234E-06	104.044049253559	3.85699837771481	0.322620022024169	0	0	2.74540152176504E-07	0
1	99	96	0	0	0.46	0	3.84840536895581E-07	103.584048868719	3.39699837771481	0.403406882518908	0	0	1.67815714235383E-08	0
1	99	97	11.25	0	0.46	0	7.50441758585832	106.86963128286	6.20357543860004	0	0	0	0.321641911678264	0
1	99	98	0	0	0.46	0	0.494074108917572	105.915557173943	5.69697006225315	0	0	0	0.0201628771461869	0
1	99	99	0	0	0.46	0	0.0296444465350535	105.425912727408	5.23697006225315	0.0802644134035403	0	0	0.00122758428086404	0
1	99	100	0	0	0.46	0	0.00177866679210482	104.964134060616	4.77697006225315	0.16105127389828	0	0	7.50347565527595E-05	0
1	99	101	0	0	0.46	0	0.000106720007525354	104.504027340608	4.31697006225315	0.241838134393019	0	0	4.58670259962791E-06	0
1	99	102	0	0	0.46	0	6.40320045405929E-06	104.044020937408	3.85697006225315	0.322624994887758	0	0	2.80328157460415E-07	0
1	99	103	0	0	0.46	0	3.84192029514452E-07	103.584020553216	3.39697006225315	0.403411855382497	0	0	1.71299962962623E-08	0
1	99	104	11.25	0	0.46	0	7.50439256627749	106.869627986938	6.20357373967234	0	0	0	0.328772674049621	0
1	99	105	0	0	0.46	0	0.494071106570201	105.915556880368	5.69696996031749	0	0	0	0.0206032630595073	0
1	99	106	0	0	0.46	0	0.0296442663942101	105.425912613974	5.23696996031749	0.0802644313058491	0	0	0.00125400625001246	0
1	99	107	0	0	0.95	0	0.00177865598365514	104.47413395799	4.28696996031749	0.247106860588463	0	0	7.6985985685136E-05	0
1	99	108	0	0	0.95	0	0.000106719359017973	103.524027238631	3.33696996031749	0.413949289871077	0	0	4.72695869417723E-06	0
1	99	109	10.5691244239631	0	0.95	0	6.41679719733098	106.726354465263	6.12972119899399	0	0	0	0.279512509371282	0
1	99	110	0	0	0.95	0	0.385007831839858	105.391346633423	5.17972119899399	0.0903186654244111	0	0	0.0161941592662957	0
1	99	111	0	0	0.95	0	0.0231004699103917	104.418246163513	4.22972119899399	0.257161094707025	0	0	0.000991175657484469	0
1	99	112	0	0	0.95	0	0.00138602819462591	103.466860135318	3.27972119899399	0.424003523989639	0	0	6.08550728361133E-05	0
1	99	113	0	0	0.95	0	8.31616916796918E-05	102.516776973627	2.32972119899399	0.590845953272252	0	0	3.73662545634102E-06	0
1	99	114	12.258064516129	0	0.95	0	7.01913824380328	106.805703245952	6.17062267884453	0	0	0	0.306894155588699	0
1	99	115	0	0	0.95	0	0.421148294628193	105.434554951324	5.22062267884453	0.0831353998880758	0	0	0.0176809996970865	0
1	99	116	0	0	0.95	0	0.0252688976776889	104.459286053647	4.27062267884453	0.24997782917069	0	0	0.00108185433786165	0
1	99	117	0	0	0.95	0	0.00151613386065947	103.507769919786	3.32062267884453	0.416820258453303	0	0	6.64226109628402E-05	0
1	99	118	0	0	0.95	0	9.09680316374306E-05	102.557678951754	2.37062267884453	0.583662687735917	0	0	4.0785643918973E-06	0
1	99	119	12.258064516129	0	0.95	0	7.05527925977962	106.810464208104	6.17307676763556	0	0	0	0.307925432606035	0
1	99	120	0	0	0.95	0	0.423316755586779	105.437147452517	5.22307676763556	0.0827044039558957	0	0	0.0177349333101294	0
1	99	121	0	0	0.95	0	0.0253990053352035	104.461748447182	4.27307676763556	0.249546833238509	0	0	0.00108516538263334	0
1	99	122	0	0	0.95	0	0.00152394032011301	103.510224506862	3.32307676763556	0.416389262521123	0	0	6.6627729481837E-05	0
1	99	123	0	0	0.95	0	9.14364192075823E-05	102.560133070442	2.37307676763556	0.583231691803737	0	0	4.0912729314571E-06	0
1	99	124	12.258064516129	0	0.95	0	7.05744772073863	106.810749865833	6.17322401296303	0	0	0	0.307412001808983	0
1	99	125	0	0	0.95	0	0.42344686324432	105.437303002588	5.22322401296303	0.0826785441999649	0	0	0.0177055104749832	0
1	99	126	0	0	0.95	0	0.0254068117946571	104.461896190794	4.27322401296303	0.249520973482579	0	0	0.00108339415622658	0
1	99	127	0	0	0.95	0	0.00152440870767649	103.510371782086	3.32322401296303	0.416363402765192	0	0	6.65207857349329E-05	0
1	99	128	0	0	0.95	0	9.14645224631272E-05	102.560280317564	2.37322401296302	0.583205832047806	0	0	4.08481421558474E-06	0
1	99	129	12.258064516129	0	0.95	0	7.05757782839617	106.810767005297	6.17323284768267	0	0	0	0.306846353734889	0
1	99	130	0	0	0.95	0	0.423454669703767	105.437312335593	5.22323284768267	0.082676992614609	0	0	0.0176733846089952	0
1	99	131	0	0	0.95	0	0.0254072801822272	104.461905055411	4.27323284768267	0.249519421897223	0	0	0.00108145662795011	0
1	99	132	0	0	0.95	0	0.00152443681093203	103.5103806186	3.32323284768267	0.416361851179837	0	0	6.64035107646767E-05	0
1	99	133	0	0	0.95	0	9.14662086557883E-05	102.560289152391	2.37323284768267	0.58320428046245	0	0	4.07771367290598E-06	0
1	99	134	12.258064516129	0	0.95	0	7.05758563485562	106.810768033664	6.17323337776585	0	0	0	0.30631505803213	0
1	99	135	0	0	0.95	0	0.423455138091337	105.437312895573	5.22323337776585	0.0826768995194876	0	0	0.0176432244021987	0
1	99	136	0	0	0.95	0	0.0254073082854828	104.461905587288	4.27323337776585	0.249519328802101	0	0	0.00107963746648904	0
1	99	137	0	0	0.95	0	0.00152443849713137	103.51038114879	3.32323337776585	0.416361758084715	0	0	6.62933855151561E-05	0
1	99	138	0	0	1.75	0	9.14663098308211E-05	101.760289682481	1.57323337776585	0.723703075184267	0	0	4.10305008862486E-06	0
1	99	139	0	0	1.19239596334742	0	5.48797858797911E-06	100.567888231155	0.380837414418429	0.933115958543916	0	0	2.52568256530133E-07	0
1	99	140	0	0	0.2625	0	3.29278712740688E-07	100.305387901876	0.118337414418429	0.979217156108848	0	0	1.54022909023744E-08	0
1	99	141	13.3548387096774	0	1.75	0	5.3273842392269	106.582842372326	6.0557461033829	0	0	0	0.237691303881242	0
1	99	142	0	0	1.75	0	0.319643054353614	104.513199317973	4.3057461033829	0.243809326565736	0	0	0.0140112244354787	0
1	99	143	0	0	1.75	0	0.0191785832612183	102.744020734712	2.5557461033829	0.551150643665287	0	0	0.000864391720867932	0
1	99	144	0	0	1.75	0	0.00115071499567577	100.992870019716	0.805746103382901	0.858491960764839	0	0	5.34767410007231E-05	0
1	99	145	0	0	0.639895963347423	0	6.90428997420156E-05	100.352905013469	0.165850140035477	0.970872799725915	0	0	3.27273478559631E-06	0
1	99	146	0	0	0.2625	0	0	100.090405013469	0	1	0	0	0	0
1	99	147	0	0	0.2625	0	0	99.8279050134687	0	1	0	0	0	0
1	99	148	10.5	0	1.75	0	2.36268907042641	106.215215943042	5.87735553593715	0	0	0	0.110052777299414	0
1	99	149	0	0	1.75	0	0.141761344225587	104.323454598817	4.12735553593715	0.275138921969686	0	0	0.0066596812495576	0
1	99	150	0	0	1.75	0	0.00850568065353613	102.564948918163	2.37735553593715	0.582480239069238	0	0	0.000411147642715344	0
