CropSeq	crop_no	day	precip	irrigation	evap	transpire	drainage	waterInSoil	plantwaterInSoil	droughtFactorPlant	droughtFactorSoil	LAI	NO3-N	Canopy
1	99	50	0	0	0.24	0	1.40966790816321E-05	92.4359000371103	4.70431893107494	0.165010998634397	0	0	3.83844791624295E-07	0
1	99	51	10.3225806451613	0	0.24	0	8.08751254391395	94.4309681383577	6.18316372717963	0	0	0	0.218553667975077	0
1	99	52	0	0	0.24	0	0.758437454521623	93.432530683836	5.65253957623624	0	0	0	0.0192238089185235	0
1	99	53	0	0	0.24	0	0.0455062472713006	93.1470244365647	5.41253957623624	0.0393059905526835	0	0	0.00116461562907402	0
1	99	54	0	0	0.24	0	0.00273037483628031	92.9042940617285	5.17253957623624	0.0819045820308242	0	0	7.10505501274591E-05	0
1	99	55	0	0	0.24	0	0.000163822490174681	92.6641302392383	4.93253957623624	0.124503173508965	0	0	4.33563196598561E-06	0
1	99	56	12.9032258064516	0	0.24	0	10.5694353540433	94.7579206916466	6.35169567556673	0	0	0	0.27743452105905	0
1	99	57	0	0	0.24	0	1.05626765272423	93.4616530389224	5.66265149313946	0	0	0	0.0253690645303095	0
1	99	58	0	0	0.24	0	0.0633760591634565	93.1582769797589	5.42265149313946	0.0375111846475943	0	0	0.00153357534260901	0
1	99	59	0	0	0.24	0	0.00380256354980432	92.9144744162091	5.18265149313946	0.0801097761257349	0	0	9.36209288807009E-05	0
1	99	60	0	0	0.24	0	0.000228153812988126	92.6742462623962	4.94265149313946	0.122708367603876	0	0	5.7174719955838E-06	0
1	99	61	12.9032258064516	0	0.24	0	10.5783741036983	94.7590979651494	6.35230239058093	0	0	0	0.263152578770071	0
1	99	62	0	0	0.24	0	1.05734007109007	93.4617578940594	5.66268789604032	0	0	0	0.0240855995337047	0
1	99	63	0	0	0.24	0	0.0634404042654037	93.158317489794	5.42268789604032	0.0375047233463359	0	0	0.00145719826234171	0
1	99	64	0	0	0.24	0	0.00380642425592129	92.9145110655381	5.18268789604032	0.0801033148244765	0	0	8.90307972822351E-05	0
1	99	65	0	0	0.24	0	0.000228385455356346	92.6742826800827	4.94268789604032	0.122701906302617	0	0	5.44144844450353E-06	0
1	99	66	12.9032258064516	0	0.24	0	10.5784062832001	94.7591022033342	6.35230457475498	0	0	0	0.250386909916972	0
1	99	67	0	0	0.24	0	1.05734393179637	93.4617582715379	5.66268802709076	0	0	0	0.0229363477615422	0
1	99	68	0	0	0.24	0	0.0634406359077853	93.1583176356301	5.42268802709076	0.0375047000856513	0	0	0.00138880122015604	0
1	99	69	0	0	0.24	0	0.00380643815446405	92.9145111974756	5.18268802709076	0.0801032915637919	0	0	8.49190134152827E-05	0
1	99	70	0	0	0.24	0	0.000228386289268911	92.6742828111864	4.94268802709076	0.122701883041933	0	0	5.19411234964034E-06	0
1	99	71	12.9032258064516	0	0.24	0	10.5784063990463	94.7591022185917	6.352304582618	0	0	0	0.239181965348884	0
1	99	72	0	0	0.24	0	1.05734394569491	93.4617582728968	5.66268802756254	0	0	0	0.0219275960141932	0
1	99	73	0	0	0.24	0	0.0634406367416912	93.1583176361551	5.42268802756254	0.037504700001913	0	0	0.00132876592759451	0
1	99	74	0	0	0.24	0	0.00380643820450388	92.9145111979506	5.18268802756254	0.0801032914800537	0	0	8.13099034432853E-05	0
1	99	75	0	0	0.24	0	0.000228386292267828	92.6742828116583	4.94268802756254	0.122701882958194	0	0	4.97701331897652E-06	0
1	99	76	12.9032258064516	0	0.24	0	10.5784063994633	94.7591022186466	6.35230458264631	0	0	0	0.229347619889133	0
1	99	77	0	0	0.24	0	1.05734394574495	93.4617582729017	5.66268802756424	0	0	0	0.0210422356829243	0
1	99	78	0	0	0.24	0	0.0634406367446968	93.158317636157	5.42268802756424	0.0375047000016114	0	0	0.00127607420561766	0
1	99	79	0	0	0.46	0	0.00380643820468421	92.6945111979523	4.96268802756424	0.119152000334714	0	0	7.83277248844539E-05	0
1	99	80	0	0	0.46	0	0.000228386292281186	92.23428281166	4.50268802756424	0.200799300667817	0	0	4.80930324059444E-06	0
1	99	81	0	0	0.46	0	1.370317753981E-05	91.7742691084825	4.04268802756424	0.28244660100092	0	0	2.95212844670791E-07	0
1	99	82	0	0	0.46	0	8.22190655327404E-07	91.3142682862918	3.58268802756424	0.364093901334023	0	0	1.81161107393047E-08	0
1	99	83	13.1970046082949	0	0.46	0	9.44188769492747	94.6093851996593	6.27513131075701	0	0	0	0.204277876210573	0
1	99	84	0	0	0.46	0	0.726570520431412	93.4228146792279	5.64485763125088	0	0	0	0.0146018131546402	0
1	99	85	0	0	0.46	0	0.0435942312258877	92.919220448002	5.18485763125088	0.0797181995584323	0	0	0.000890373680121755	0
1	99	86	0	0	0.46	0	0.00261565387355219	92.4566047941285	4.72485763125088	0.161365499891535	0	0	5.46514858421004E-05	0
1	99	87	0	0	0.46	0	0.000156939232410593	91.996447854896	4.26485763125088	0.243012800224638	0	0	3.35491078611887E-06	0
1	99	88	0	0	0.46	0	9.41635394383411E-06	91.5364384385421	3.80485763125088	0.324660100557741	0	0	2.05894629390878E-07	0
1	99	89	0	0	0.46	0	5.64981233424078E-07	91.0764378735609	3.34485763125088	0.406307400890844	0	0	1.26324829674515E-08	0
1	99	90	11.25	0	0.46	0	7.51136746942302	94.3550704041378	6.14404121048051	0	0	0	0.164888947902406	0
1	99	91	0	0	0.46	0	0.49490809429683	93.400162309841	5.63699222523429	0	0	0	0.0102863992327781	0
1	99	92	0	0	0.46	0	0.0296944856578074	92.9104678241832	5.17699222523429	0.081114262965559	0	0	0.000628299040991356	0
1	99	93	0	0	0.46	0	0.00178166913946924	92.4486861550437	4.71699222523429	0.162761563298662	0	0	3.85464600804725E-05	0
1	99	94	0	0	0.46	0	0.000106900148368823	91.9885792548954	4.25699222523429	0.244408863631765	0	0	2.36485212676026E-06	0
1	99	95	0	0	0.46	0	6.41400890373234E-06	91.5285728408865	3.79699222523429	0.326056163964868	0	0	1.45048782141296E-07	0
1	99	96	0	0	0.46	0	3.84840536895581E-07	91.0685724560459	3.33699222523429	0.407703464297971	0	0	8.8943090488642E-09	0
1	99	97	11.25	0	0.46	0	7.50441758585832	94.3541548701876	6.14356928611952	0	0	0	0.170174823400392	0
1	99	98	0	0	0.46	0	0.494074108917572	93.40008076127	5.63696390977263	0	0	0	0.0106027185357199	0
1	99	99	0	0	0.46	0	0.0296444465350535	92.910436314735	5.17696390977263	0.0811192887938247	0	0	0.000647263716905364	0
1	99	100	0	0	0.46	0	0.00177866679210482	92.4486576479429	4.71696390977263	0.162766589126928	0	0	3.96885459340749E-05	0
1	99	101	0	0	0.46	0	0.000106720007525354	91.9885509279354	4.25696390977263	0.244413889460031	0	0	2.43365047046309E-06	0
1	99	102	0	0	0.46	0	6.40320045405929E-06	91.5285445247349	3.79696390977263	0.326061189793133	0	0	1.49193305672919E-07	0
1	99	103	0	0	0.46	0	3.84192029514452E-07	91.0685441405429	3.33696390977263	0.407708490126236	0	0	9.14398814416279E-09	0
1	99	104	11.25	0	0.46	0	7.50439256627749	94.3541515742654	6.14356758719182	0	0	0	0.17516391266978	0
1	99	105	0	0	0.46	0	0.494071106570208	93.4000804676952	5.63696380783697	0	0	0	0.0109081248987231	0
1	99	106	0	0	0.46	0	0.0296442663942101	92.910436201301	5.17696380783697	0.0811193068868065	0	0	0.000665587177294048	0
1	99	107	0	0	0.95	0	0.00177865598365514	91.9586575453173	4.22696380783697	0.24973873148778	0	0	4.10104537464183E-05	0
1	99	108	0	0	0.95	0	0.000106719359017973	91.0085508259583	3.27696380783697	0.418358156088753	0	0	2.52717599673738E-06	0
1	99	109	10.5691244239631	0	0.95	0	6.41679719733098	94.2108780525905	6.06971504651347	0	0	0	0.149164358562998	0
1	99	110	0	0	0.95	0	0.385007831839858	92.8758702207506	5.11971504651347	0.091280626037846	0	0	0.0086047785803723	0
1	99	111	0	0	0.95	0	0.0231004699103917	91.9027697508402	4.16971504651347	0.259900050638819	0	0	0.000528359369635859	0
1	99	112	0	0	0.95	0	0.00138602819462591	90.9513837226456	3.21971504651347	0.428519475239793	0	0	3.25567582085559E-05	0
1	99	113	0	0	0.95	0	8.31616916796918E-05	90.0013005609539	2.26971504651347	0.597138899840766	0	0	2.00623117130323E-06	0
1	99	114	12.258064516129	0	0.95	0	7.01913824380328	94.2902268332797	6.11061652636401	0	0	0	0.164227428916508	0
1	99	115	0	0	0.95	0	0.4211482946282	92.9190785386515	5.16061652636401	0.0840208534086598	0	0	0.00941282068048745	0
1	99	116	0	0	0.95	0	0.0252688976776889	91.9438096409738	4.21061652636401	0.252640278009633	0	0	0.000577760700827878	0
1	99	117	0	0	0.95	0	0.00151613386065947	90.9922935071131	3.26061652636401	0.421259702610607	0	0	3.55997980647025E-05	0
1	99	118	0	0	0.95	0	9.09680316374306E-05	90.0422025390815	2.31061652636401	0.58987912721158	0	0	2.19373488241657E-06	0
1	99	119	12.258064516129	0	0.95	0	7.05527925977962	94.2949877954309	6.11307061515504	0	0	0	0.165077771349059	0
1	99	120	0	0	0.95	0	0.423316755586779	92.9216710398441	5.16307061515504	0.0835852670509086	0	0	0.00945794531115935	0
1	99	121	0	0	0.95	0	0.0253990053352035	91.9462720345089	4.21307061515504	0.252204691651882	0	0	0.000580520932452417	0
1	99	122	0	0	0.95	0	0.00152394032011301	90.9947480941888	3.26307061515504	0.420824116252855	0	0	3.57700186424281E-05	0
1	99	123	0	0	0.95	0	9.14364192075823E-05	90.0446566577696	2.31307061515504	0.589443540853829	0	0	2.20423542770325E-06	0
1	99	124	12.258064516129	0	0.95	0	7.05744772073863	94.29527345316	6.1132178604825	0	0	0	0.165073853944639	0
1	99	125	0	0	0.95	0	0.42344686324432	92.9218265899157	5.1632178604825	0.0835591318694435	0	0	0.00945755696838744	0
1	99	126	0	0	0.95	0	0.0254068117946571	91.946419778121	4.2132178604825	0.252178556470417	0	0	0.000580499678141974	0
1	99	127	0	0	0.95	0	0.00152440870767649	90.9948953694133	3.2632178604825	0.42079798107139	0	0	3.57689056492932E-05	0
1	99	128	0	0	0.95	0	9.14645224631272E-05	90.0448039048909	2.3132178604825	0.589417405672364	0	0	2.20417872734524E-06	0
1	99	129	12.258064516129	0	0.95	0	7.05757782839617	94.2952905926237	6.11322669520215	0	0	0	0.165023035809853	0
1	99	130	0	0	0.95	0	0.423454669703767	92.92183592292	5.16322669520215	0.0835575637585556	0	0	0.00945468433587791	0
1	99	131	0	0	0.95	0	0.0254072801822272	91.9464286427377	4.21322669520215	0.252176988359529	0	0	0.00058032641669956	0
1	99	132	0	0	0.95	0	0.00152443681093203	90.9949042059268	3.26322669520215	0.420796412960502	0	0	3.57584146734679E-05	0
1	99	133	0	0	0.95	0	9.14662086557883E-05	90.0448127397181	2.31322669520215	0.589415837561476	0	0	2.20354328472974E-06	0
1	99	134	12.258064516129	0	0.95	0	7.05758563485562	94.2952916209915	6.11322722528533	0	0	0	0.164973417451304	0
1	99	135	0	0	0.95	0	0.423455138091337	92.9218364829002	5.16322722528533	0.0835574696719024	0	0	0.00945188874355018	0
1	99	136	0	0	0.95	0	0.0254073082854828	91.9464291746147	4.21322722528533	0.252176894272876	0	0	0.000580157682118576	0
1	99	137	0	0	0.95	0	0.00152443849713137	90.9949047361176	3.26322722528533	0.420796318873849	0	0	3.57481881899808E-05	0
1	99	138	0	0	1.75	0	9.14663098308211E-05	89.2448132698078	1.51322722528533	0.731411048401958	0	0	2.22267050937365E-06	0
1	99	139	0	0	1.14139073373898	0	5.48797858797911E-06	88.1034170480902	0.371836491546351	0.9340012049998	0	0	1.37260862433274E-07	0
1	99	140	0	0	0.2625	0	3.29278712740688E-07	87.8409167188115	0.109336491546351	0.980593414429016	0	0	8.39103571782494E-09	0
1	99	141	13.3548387096774	0	1.75	0	5.37245246010891	94.07330296838	5.99880026467889	0	0	0	0.12982884574326	0
1	99	142	0	0	1.75	0	0.322347147606537	92.0009558207735	4.24880026467889	0.245862888553035	0	0	0.00763254229862847	0
1	99	143	0	0	1.75	0	0.019340828856394	90.2316149919171	2.49880026467889	0.556477618081143	0	0	0.000472774184423948	0
1	99	144	0	0	1.75	0	0.00116044973138457	88.4804545421857	0.748800264678886	0.867092347609252	0	0	2.93792078074803E-05	0
1	99	145	0	0	0.58889073373898	0	6.96269838809371E-05	87.8914941814628	0.159909530939906	0.971616996741791	0	0	1.80217791902463E-06	0
1	99	146	0	0	0.2625	0	0	87.6289941814628	0	1	0	0	0	0
1	99	147	0	0	0.2625	0	0	87.3664941814628	0	1	0	0	0	0
1	99	148	10.5	0	1.75	0	2.41012636925341	93.7063678122094	5.82094975260546	0	0	0	0.0612027818533987	0
1	99	149	0	0	1.75	0	0.144607582155203	91.8117602300542	4.07094975260546	0.277430310669676	0	0	0.0037064950614286	0
1	99	150	0	0	1.75	0	0.00867645492931231	90.0530837751249	2.32094975260546	0.588045040197785	0	0	0.00022973692830466	0
1	99	151	0	0	1.75	0	0.000520587295756201	88.3025631878291	0.57094975260546	0.898659769725894	0	0	1.42617922243908E-05	0
1	99	152	0	0	0.58889073373898	0	0	87.7136724540902	0	1	0	0	0	0
1	99	153	0	0	0.2625	0	0	87.4511724540902	0	1	0	0	0	0
1	99	154	0	0	0.2625	0	0	87.1886724540902	0	1	0	0	0	0
1	99	155	10.5	0	1.75	0	2.2429739455231	93.695698508567	5.82094975260546	0	0	0	0.0612508519690248	0
1	99	156	0	0	1.75	0	0.134578436731385	91.8111200718357	4.07094975260546	0.277430310669676	0	0	0.00371184185807896	0
1	99	157	0	0	1.75	0	0.00807470620388031	90.0530453656318	2.32094975260546	0.588045040197785	0	0	0.000229853689523683	0
1	99	158	0	0	1.75	0	0.000484482372234822	88.3025608832595	0.57094975260546	0.898659769725894	0	0	1.42547602951482E-05	0
1	99	159	0	0	0.58889073373898	0	0	87.7136701495206	0	1	0	0	0	0
1	99	160	0	0	0.2625	0	0	87.4511701495206	0	1	0	0	0	0
1	99	161	0	0	0.2625	0	0	87.1886701495206	0	1	0	0	0	0
1	99	162	10.5	0	1.75	0	2.24297177922769	93.6956983702929	5.82094975260546	0	0	0	0.0655357625150427	0
1	99	163	0	0	1.75	0	0.134578306753661	91.8111200635392	4.07094975260546	0.277430310669676	0	0	0.00396793292952125	0
1	99	164	0	0	1.75	0	0.00807469840522089	90.053045365134	2.32094975260546	0.588045040197785	0	0	0.00024549616310939	0
1	99	165	0	0	1.75	0	0.000484481904310314	88.3025608832297	0.57094975260546	0.898659769725894	0	0	1.52118282151422E-05	0
1	99	166	0	0	0.58889073373898	0	0	87.7136701494907	0	1	0	0	0	0
1	99	167	0	0	0.2625	0	0	87.4511701494907	0	1	0	0	0	0
1	99	168	9.53225806451613	0	2.69	0	0.804041005006065	93.4893872090008	5.70648523647643	0	0	0	0.0247447318365268	0
1	99	169	0	0	2.69	0	0.0482424603003656	90.7511447487004	3.01648523647643	0.464591573797909	0	0	0.00153487248401579	0
1	99	170	0	0	2.69	0	0.00289454761802247	88.0582502010824	0.326485236476429	0.942050786615402	0	0	9.60048931491701E-05	0
1	99	171	0	0	0.61939073373898	0	0	87.4388594673434	0	1	0	0	0	0
1	99	172	0	0	0.4035	0	0	87.0353594673434	0	1	0	0	0	0
1	99	173	0	0	0.4035	0	0	86.6318594673434	0	1	0	0	0	0
1	99	174	12.1935483870968	0	2.69	0	2.38540509281986	93.7500027616203	5.86616265583127	0	0	0	0.0778626751304496	0
1	99	175	0	0	2.69	0	0.143124305569189	90.9168784560511	3.17616265583127	0.436249768983824	0	0	0.00474968542349362	0
1	99	176	0	0	2.69	0	0.00858745833415185	88.218290997717	0.486162655831266	0.913708981801317	0	0	0.000296632246085092	0
1	99	177	0	0	0.61939073373898	0	0	87.598900263978	0	1	0	0	0	0
1	99	178	0	0	0.4035	0	0	87.195400263978	0	1	0	0	0	0
1	99	179	0	0	0.4035	0	0	86.791900263978	0	1	0	0	0	0
1	99	180	12.1935483870968	0	2.69	0	2.53584344165636	93.7596052094184	5.86616265583127	0	0	0	0.0861835516670482	0
1	99	181	0	0	2.69	0	0.152150606499384	90.917454602919	3.17616265583127	0.436249768983824	0	0	0.00524681663247645	0
1	99	182	0	0	2.69	0	0.00912903638996426	88.218325566529	0.486162655831266	0.913708981801317	0	0	0.00032750804286508	0
1	99	183	0	0	0.61939073373898	0	0	87.5989348327901	0	1	0	0	0	0
1	99	184	0	0	0.4035	0	0	87.1954348327901	0	1	0	0	0	0
1	99	185	0	0	0.4035	0	0	86.79193483279	0	1	0	0	0	0
1	99	186	12.1935483870968	0	2.69	0	2.53587593633972	93.7596072835471	5.86616265583127	0	0	0	0.0893642194625844	0
1	99	187	0	0	2.69	0	0.152152556180384	90.9174547273667	3.17616265583127	0.436249768983824	0	0	0.00543829860015875	0
1	99	188	0	0	2.69	0	0.0091291533708241	88.2183255739959	0.486162655831266	0.913708981801317	0	0	0.000339328700496019	0
1	99	189	0	0	0.61939073373898	0	0	87.5989348402569	0	1	0	0	0	0
1	99	190	0	0	0.4035	0	0	87.1954348402569	0	1	0	0	0	0
1	99	191	0	0	0.4035	0	0	86.7919348402569	0	1	0	0	0	0
1	99	192	12.1935483870968	0	2.69	0	2.53587594335857	93.7596072839951	5.86616265583127	0	0	0	0.0924522602525438	0
1	99	193	0	0	2.69	0	0.152152556601515	90.9174547273936	3.17616265583127	0.436249768983824	0	0	0.00562420521438945	0
1	99	194	0	0	2.69	0	0.00912915339609114	88.2183255739975	0.486162655831266	0.913708981801317	0	0	0.0003508051391513	0
1	99	195	0	0	0.61939073373898	0	0	87.5989348402585	0	1	0	0	0	0
1	99	196	0	0	0.4035	0	0	87.1954348402585	0	1	0	0	0	0
1	99	197	0	0	0.4035	0	0	86.7919348402585	0	1	0	0	0	0
1	99	198	12.1935483870968	0	2.69	0	2.53587594336009	93.7596072839952	5.86616265583127	0	0	0	0.0954514413440288	0
1	99	199	0	0	3.13	0	0.152152556601608	90.4774547273936	2.73616265583127	0.514347186693748	0	0	0.00583299136735037	0
1	99	200	0	0	2.59789073373898	0	0.00912915339609782	87.8704348402585	0.138271922092286	0.975457545324556	0	0	0.00036338141902209	0
1	99	201	0	0	0.4695	0	0	87.4009348402585	0	1	0	0	0	0
1	99	202	0	0	0.4695	0	0	86.9314348402585	0	1	0	0	0	0
1	99	203	12	0	3.13	0	2.10720258852139	93.6942322517372	5.82814975260546	0	0	0	0.0810082388760382	0
1	99	204	0	0	3.13	0	0.126432155311281	90.4378000964259	2.69814975260546	0.521094253924641	0	0	0.00497102944519266	0
1	99	205	0	0	2.59789073373898	0	0.00758592931868023	87.8323234333682	0.10025901886648	0.982204612555448	0	0	0.000309693183675286	0
1	99	206	0	0	0.4695	0	0	87.3628234333682	0	1	0	0	0	0
1	99	207	0	0	0.4695	0	0	86.8933234333682	0	1	0	0	0	0
1	99	208	12	0	3.13	0	2.07137786604448	93.6919455673237	5.82814975260546	0	0	0	0.0815816253754458	0
1	99	209	0	0	3.13	0	0.124282671962667	90.4376628953611	2.69814975260546	0.521094253924641	0	0	0.00500686347727803	0
1	99	210	0	0	2.59789073373898	0	0.00745696031775907	87.8323152013043	0.10025901886648	0.982204612555448	0	0	0.000311859596576529	0
1	99	211	0	0	0.4695	0	0	87.3628152013043	0	1	0	0	0	0
1	99	212	0	0	0.4695	0	0	86.8933152013043	0	1	0	0	0	0
1	99	213	12	0	3.13	0	2.07137012790443	93.6919450733999	5.82814975260546	0	0	0	0.0835164676839609	0
1	99	214	0	0	3.13	0	0.124282207674268	90.4376628657256	2.69814975260546	0.521094253924641	0	0	0.00512447267855475	0
1	99	215	0	0	2.59789073373898	0	0.00745693246045477	87.8323151995262	0.10025901886648	0.982204612555448	0	0	0.000319115470814549	0
1	99	216	0	0	0.4695	0	0	87.3628151995262	0	1	0	0	0	0
1	99	217	0	0	0.4695	0	0	86.8933151995262	0	1	0	0	0	0
1	99	218	12	0	3.13	0	2.07137012623299	93.6919450732932	5.82814975260546	0	0	0	0.0854060776220284	0
1	99	219	0	0	3.13	0	0.124282207573982	90.4376628657192	2.69814975260546	0.521094253924641	0	0	0.00523933222503466	0
1	99	220	0	0	2.59789073373898	0	0.0074569324544369	87.8323151995258	0.10025901886648	0.982204612555448	0	0	0.000326201715040381	0
1	99	221	0	0	0.4695	0	0	87.3628151995258	0	1	0	0	0	0
1	99	222	0	0	0.4695	0	0	86.8933151995258	0	1	0	0	0	0
1	99	223	12	0	3.13	0	2.07137012623263	93.6919450732932	5.82814975260546	0	0	0	0.0872512155391887	0
1	99	224	0	0	3.13	0	0.124282207573955	90.4376628657192	2.69814975260546	0.521094253924641	0	0	0.00535148854893981	0
1	99	225	0	0	2.59789073373898	0	0.0074569324544369	87.8323151995258	0.10025901886648	0.982204612555448	0	0	0.000333121184316232	0
1	99	226	0	0	0.4695	0	0	87.3628151995258	0	1	0	0	0	0
1	99	227	0	0	0.4695	0	0	86.8933151995258	0	1	0	0	0	0
1	99	228	12	0	3.13	0	2.07137012623263	93.6919450732932	5.82814975260546	0	0	0	0.0890529280199728	0
1	99	229	0	0	3.09	0	0.124282207573955	90.4776628657192	2.73814975260546	0.513994488678284	0	0	0.00545859096686088	0
