CropSeqID	startDay	endDay	FOMCStoredStart	HUMCStoredStart	ROMCStoredStart	BiocharCStoredStart	FOMnStoredStart	HUMnStoredStart	ROMnStoredStart	FOMC_InputThisCrop	HUMC_InputThisCrop	BiocharC_InputThisCrop	CO2Emission	balance	FOMCStoredEnd	HUMCStoredEnd	ROMCStoredEnd	BiocharCStoredEnd	SoilOrganicCarbon	FOMnStoredEnd	HUMnStoredEnd	ROMnStoredEnd	Total_soil_N	FOMNInput	HUMNInput	Nmin	Org_N_leached	NStart	Nend	FOMnmineralised
CropSeqID	day	day	MgC/ha	MgC/ha	MgC/ha	MgC/ha	MgN/ha	MgN/ha	MgN/ha	MgC/ha/period	MgC/ha/period	MgC/ha/period	MgC/ha/period	MgC/ha/period	MgC/ha	MgC/ha	MgC/ha	MgC/ha	MgC/ha	MgN/ha	MgN/ha	MgN/ha	MgN/ha	MgN/ha/period	MgN/ha/period	MgN/ha/period	MgN/ha/period	MgN/ha	MgN/ha	MgN/ha/period
1	-32895	-32531	6460.49964164157	77072.8964212845	79362.1291157048	0	490.393695055277	6422.74136844037	6613.51075964207	6599.99999999998	0	0	6845.3907559508	-2.91038304567337E-11	6460.4743949647	76821.0601553295	79368.5998723858	0	162650.13442268	490.352791814794	6401.75501294413	6614.04998936548	13506.1577941244	440.000000000003	0	460.488029013317	0	13526.6458231377	13506.1577941244	440.0409
1	-32530	-32166	6460.4743949647	76821.0601553295	79368.5998723858	0	490.352791814794	6401.75501294413	6614.04998936548	6599.99999999998	0	0	6841.1343943238	2.3283064365387E-10	6460.46660170164	76573.5453818713	79374.988044783	0	162409.000028356	490.33771006024	6381.12878182261	6614.58233706525	13486.0488289481	440.000000000003	0	460.108965176303	0	13506.1577941244	13486.0488289481	440.0151
1	-32165	-31801	6460.46660170164	76573.5453818713	79374.988044783	0	490.33771006024	6381.12878182261	6614.58233706525	6599.99999999998	0	0	6836.96086416722	2.91038304567337E-10	6460.46419476159	76330.279926632	79381.2950427949	0	162172.039164188	490.332172494779	6360.85666055267	6615.10792023291	13466.2967532804	440.000000000003	0	459.752075667753	0	13486.0488289481	13466.2967532804	440.0055
1	-31800	-31436	6460.46419476159	76330.279926632	79381.2950427949	0	490.332172494779	6360.85666055267	6615.10792023291	6599.99999999998	0	0	6832.86197582438	1.74622982740402E-10	6460.46345099562	76091.1914848279	79387.5222525403	0	161939.177188364	490.330146265167	6340.93262373566	6615.62685437836	13446.8896243792	440.000000000003	0	459.407128901168	0	13466.2967532804	13446.8896243792	440.002
1	-31435	-31071	6460.46345099562	76091.1914848279	79387.5222525403	0	490.330146265167	6340.93262373566	6615.62685437836	6599.99999999998	0	0	6828.8343616767	0	6460.4632210492	75856.2085691377	79393.6710365003	0	161710.342826687	490.329406962735	6321.35071409481	6616.13925304169	13427.8193740992	440.000000000003	0	459.070250279958	0	13446.8896243792	13427.8193740992	440.0007
1	-31070	-30706	6460.4632210492	75856.2085691377	79393.6710365003	0	490.329406962735	6321.35071409481	6616.13925304169	6599.99999999998	0	0	6824.87615555784	-8.73114913702011E-11	6460.46314992287	75625.2607873666	79399.7427338398	0	161485.466671129	490.329137853721	6302.10506561389	6616.64522781999	13409.0794312876	440.000000000003	0	458.739942811635	0	13427.8193740992	13409.0794312876	440.0003
1	-30705	-30341	6460.46314992287	75625.2607873666	79399.7427338398	0	490.329137853721	6302.10506561389	6616.64522781999	6599.99999999998	0	0	6820.98596873514	2.91038304567337E-11	6460.46312791176	75398.2789136996	79405.7386607828	0	161264.480702394	490.329040090375	6283.18990947496	6617.14488839857	13390.6638379639	440.000000000003	0	458.415593323691	0	13409.0794312876	13390.6638379639	440.0001
1	-30340	-29976	6460.46312791176	75398.2789136996	79405.7386607828	0	490.329040090375	6283.18990947496	6617.14488839857	6599.99999999998	0	0	6817.1625737753	0	6460.46312109695	75175.1948965261	79411.6601109958	0	161047.318128619	490.329004633247	6264.5995747105	6617.63834258298	13372.5669219267	440.000000000003	0	458.096916037175	0	13390.6638379639	13372.5669219267	440
1	-29975	-29611	6460.46312109695	75175.1948965261	79411.6601109958	0	490.329004633247	6264.5995747105	6617.63834258298	6599.99999999998	0	0	6813.4048067315	0	6460.46311898607	74955.9418469291	79417.5083559721	0	160833.913321887	490.328991791498	6246.32848724409	6618.12569633101	13354.7831753666	440.000000000003	0	457.783746560139	0	13372.5669219267	13354.7831753666	440
1	-29610	-29246	6460.46311898607	74955.9418469291	79417.5083559721	0	490.328991791498	6246.32848724409	6618.12569633101	6599.99999999998	0	0	6809.71153670421	8.73114913702011E-11	6460.46311833194	74740.4540214409	79423.2846454101	0	160624.201785183	490.328987146004	6228.37116845341	6618.60705378417	13337.3072093836	440.000000000003	0	457.475965983012	0	13354.7831753666	13337.3072093836	440
1	-29245	-28881	6460.46311833194	74740.4540214409	79423.2846454101	0	490.328987146004	6228.37116845341	6618.60705378417	6599.99999999998	0	0	6806.08165620622	8.73114913702011E-11	6460.46311812916	74528.6668032611	79428.9902075864	0	160418.120128977	490.328985467181	6210.72223360509	6619.08251729886	13320.1337363711	440.000000000003	0	457.173473012452	0	13337.3072093836	13320.1337363711	440
1	-28880	-28516	6460.46311812916	74528.6668032611	79428.9902075864	0	490.328985467181	6210.72223360509	6619.08251729886	6599.99999999998	0	0	6802.51407796019	-1.45519152283669E-10	6460.46311806626	74320.516683228	79434.6262497222	0	160215.606051017	490.328984860993	6193.376390269	6619.55218747685	13303.2575626068	440.000000000003	0	456.876173764291	0	13320.1337363711	13303.2575626068	440
1	-28515	-28151	6460.46311806626	74320.516683228	79434.6262497222	0	490.328984860993	6193.376390269	6619.55218747685	6599.99999999998	0	0	6799.00773368543	-5.82076609134674E-11	6460.46311804675	74115.9412409408	79440.1939583436	0	160016.598317331	490.328984642269	6176.32843674507	6620.0161631953	13286.6735845826	440.000000000003	0	456.583978024213	0	13303.2575626068	13286.6735845826	440
1	-28150	-27786	6460.46311804675	74115.9412409408	79440.1939583436	0	490.328984642269	6176.32843674507	6620.0161631953	6599.99999999998	0	0	6795.56157350607	5.82076609134674E-11	6460.4631180407	73914.8791261489	79445.6944996354	0	159821.036743825	490.328984563398	6159.57326051241	6620.47454163628	13270.3767867121	440.000000000003	0	456.296797870553	0	13286.6735845826	13270.3767867121	440
1	-27785	-27421	6460.4631180407	73914.8791261489	79445.6944996354	0	490.328984563398	6159.57326051241	6620.47454163628	6599.99999999998	0	0	6792.17456555367	-8.73114913702011E-11	6460.46311803881	73717.2700404421	79451.1290197904	0	159628.862178271	490.328984534973	6143.10583670351	6620.92741831587	13254.3622395543	440.000000000003	0	456.014547157738	0	13270.3767867121	13254.3622395543	440
1	-27420	-27056	6460.46311803881	73717.2700404421	79451.1290197904	0	490.328984534973	6143.10583670351	6620.92741831587	6599.99999999998	0	0	6788.84569563345	1.74622982740402E-10	6460.46311803823	73523.0547192491	79456.4986453504	0	159440.016482638	490.328984524733	6126.92122660409	6621.37488711253	13238.6250982414	440.000000000003	0	455.737141312993	0	13254.3622395543	13238.6250982414	440
1	-27055	-26691	6460.46311803823	73523.0547192491	79456.4986453504	0	490.328984524733	6126.92122660409	6621.37488711253	6599.99999999998	0	0	6785.57396691552	1.74622982740402E-10	6460.46311803805	73332.1749141407	79461.8044835432	0	159254.442515722	490.328984521045	6111.01457617839	6621.81704029527	13223.1606009947	440.000000000003	0	455.464497246652	0	13238.6250982414	13223.1606009947	440
1	-26690	-26326	6460.46311803805	73332.1749141407	79461.8044835432	0	490.328984521045	6111.01457617839	6621.81704029527	6599.99999999998	0	0	6782.35839963507	1.16415321826935E-10	6460.46311803799	73144.5733754356	79467.0476226132	0	159072.084116087	490.328984519718	6095.38111461963	6622.2539685511	13207.9640676904	440.000000000003	0	455.196533304259	0	13223.1606009947	13207.9640676904	440
1	-26325	-25961	6460.46311803799	73144.5733754356	79467.0476226132	0	490.328984519718	6095.38111461963	6622.2539685511	6599.99999999998	0	0	6779.19803080104	1.16415321826935E-10	6460.46311803798	72960.1938351016	79472.229132146	0	158892.886085286	490.32898451924	6080.01615292513	6622.68576101217	13193.0308984565	440.000000000003	0	454.933169233907	0	13207.9640676904	13193.0308984565	440
1	-25960	-25596	6460.46311803798	72960.1938351016	79472.229132146	0	490.32898451924	6080.01615292513	6622.68576101217	6599.99999999998	0	0	6776.09191390831	5.82076609134674E-11	6460.46311803798	72778.9809899505	79477.3500633887	0	158716.794171377	490.328984519069	6064.91508249587	6623.11250528239	13178.3565722973	440.000000000003	0	454.674326159211	0	13193.0308984565	13178.3565722973	440
1	-25595	-25231	6460.46311803798	72778.9809899505	79477.3500633887	0	490.328984519069	6064.91508249587	6623.11250528239	6599.99999999998	0	0	6773.03911865762	1.16415321826935E-10	6460.46311803797	72600.8804851186	79482.4114495628	0	158543.755052719	490.328984519007	6050.07337375989	6623.53428746357	13163.9366457425	440.000000000003	0	454.419926554874	0	13178.3565722973	13163.9366457425	440
1	-25230	-24866	6460.46311803797	72600.8804851186	79482.4114495628	0	490.328984519007	6050.07337375989	6623.53428746357	6599.99999999998	0	0	6770.03873067729	-2.91038304567337E-11	6460.46311803797	72425.8388978306	79487.4143061735	0	158373.716322042	490.328984518985	6035.48657481922	6623.95119218113	13149.7667515193	440.000000000003	0	454.169894223132	0	13163.9366457425	13149.7667515193	440
